vCrop,climate,CAPRI_NUTSII,nuts2,RCP,CO2_level,representative.median
Sugar_beet,isimip_clim,FI1A0000,FI1A,RCP8.5,amb,-8.87020738895235
Sugar_beet,isimip_clim,FI1A0000,FI1A,RCP2.6,amb,6.40692775880501
Sugar_beet,isimip_clim,FR100000,FR10,RCP6.0,amb,-11.3915959740014
Sugar_beet,isimip_clim,FR100000,FR10,RCP2.6,amb,-3.01269797298197
Sugar_beet,isimip_clim,FR100000,FR10,RCP2.6,elev,16.1170188217929
Sugar_beet,isimip_clim,FR100000,FR10,RCP8.5,elev,18.4101668273131
Sugar_beet,isimip_clim,FR100000,FR10,RCP6.0,elev,18.0495513158737
Sugar_beet,isimip_clim,FR100000,FR10,RCP4.5,elev,14.5336261998791
Sugar_beet,isimip_clim,FR100000,FR10,RCP8.5,amb,-24.2773575905741
Sugar_beet,isimip_clim,FR100000,FR10,RCP4.5,amb,-14.3659225080414
Sugar_beet,isimip_clim,FR210000,FR21,RCP6.0,amb,-14.273446805001
Sugar_beet,isimip_clim,FR210000,FR21,RCP8.5,elev,21.2522248642766
Sugar_beet,isimip_clim,FR210000,FR21,RCP8.5,amb,-24.6347741022376
Sugar_beet,isimip_clim,FR210000,FR21,RCP2.6,elev,19.7197531254401
Sugar_beet,isimip_clim,FR210000,FR21,RCP4.5,amb,-12.3920841721572
Sugar_beet,isimip_clim,FR210000,FR21,RCP4.5,elev,18.4461353201969
Sugar_beet,isimip_clim,FR210000,FR21,RCP2.6,amb,-0.652502906190319
Sugar_beet,isimip_clim,FR210000,FR21,RCP6.0,elev,16.0972267735604
Sugar_beet,isimip_clim,FR220000,FR22,RCP6.0,amb,-9.08115055915567
Sugar_beet,isimip_clim,FR220000,FR22,RCP2.6,amb,-2.062413925592
Sugar_beet,isimip_clim,FR220000,FR22,RCP6.0,elev,19.417775077081
Sugar_beet,isimip_clim,FR220000,FR22,RCP2.6,elev,15.3914631807522
Sugar_beet,isimip_clim,FR220000,FR22,RCP8.5,amb,-21.3494207071717
Sugar_beet,isimip_clim,FR220000,FR22,RCP8.5,elev,19.4751155035475
Sugar_beet,isimip_clim,FR220000,FR22,RCP4.5,elev,15.7359809456469
Sugar_beet,isimip_clim,FR220000,FR22,RCP4.5,amb,-12.1128062000576
Sugar_beet,isimip_clim,FR230000,FR23,RCP2.6,elev,12.5416736425989
Sugar_beet,isimip_clim,FR230000,FR23,RCP4.5,amb,-16.1590189387985
Sugar_beet,isimip_clim,FR230000,FR23,RCP6.0,elev,19.2272524314895
Sugar_beet,isimip_clim,FR230000,FR23,RCP8.5,elev,17.9532548393994
Sugar_beet,isimip_clim,FR230000,FR23,RCP2.6,amb,-4.60282088426131
Sugar_beet,isimip_clim,FR230000,FR23,RCP4.5,elev,11.6354052903442
Sugar_beet,isimip_clim,FR230000,FR23,RCP8.5,amb,-23.6195146809808
Sugar_beet,isimip_clim,FR230000,FR23,RCP6.0,amb,-9.85301019052732
Sugar_beet,isimip_clim,FR240000,FR24,RCP2.6,elev,13.3644714974263
Sugar_beet,isimip_clim,FR240000,FR24,RCP4.5,elev,14.0123474794028
Sugar_beet,isimip_clim,FR240000,FR24,RCP6.0,elev,16.8031188045381
Sugar_beet,isimip_clim,FR240000,FR24,RCP2.6,amb,-4.89563477115038
Sugar_beet,isimip_clim,FR240000,FR24,RCP8.5,amb,-18.4264252629812
Sugar_beet,isimip_clim,FR240000,FR24,RCP4.5,amb,-13.2826631803333
Sugar_beet,isimip_clim,FR240000,FR24,RCP8.5,elev,22.4351052947586
Sugar_beet,isimip_clim,FR240000,FR24,RCP6.0,amb,-10.3934859298785
Sugar_beet,isimip_clim,FR250000,FR25,RCP6.0,amb,-12.7428128492847
Sugar_beet,isimip_clim,FR250000,FR25,RCP2.6,amb,-4.03992274961033
Sugar_beet,isimip_clim,FR250000,FR25,RCP4.5,elev,7.94718575117918
Sugar_beet,isimip_clim,FR250000,FR25,RCP2.6,elev,15.6934920257705
Sugar_beet,isimip_clim,FR250000,FR25,RCP4.5,amb,-21.3506442316031
Sugar_beet,isimip_clim,FR250000,FR25,RCP6.0,elev,17.0978067373927
Sugar_beet,isimip_clim,FR250000,FR25,RCP8.5,amb,-26.545668266484
Sugar_beet,isimip_clim,FR250000,FR25,RCP8.5,elev,17.653380061403
Sugar_beet,isimip_clim,FR260000,FR26,RCP2.6,elev,16.1466916171766
Sugar_beet,isimip_clim,FR260000,FR26,RCP4.5,amb,-12.4403221863858
Sugar_beet,isimip_clim,FR260000,FR26,RCP2.6,amb,-2.70457553891596
Sugar_beet,isimip_clim,FR260000,FR26,RCP4.5,elev,17.799768789631
Sugar_beet,isimip_clim,FR260000,FR26,RCP6.0,amb,-11.5522895709959
Sugar_beet,isimip_clim,FR260000,FR26,RCP8.5,elev,24.0285214806915
Sugar_beet,isimip_clim,FR260000,FR26,RCP6.0,elev,16.2860245932878
Sugar_beet,isimip_clim,FR260000,FR26,RCP8.5,amb,-21.0517099767067
Sugar_beet,isimip_clim,FR300000,FR30,RCP2.6,amb,-2.31758541047484
Sugar_beet,isimip_clim,FR300000,FR30,RCP2.6,elev,14.4605791344996
Sugar_beet,isimip_clim,FR300000,FR30,RCP8.5,amb,-20.0091269493943
Sugar_beet,isimip_clim,FR300000,FR30,RCP4.5,amb,-11.4753818093013
Sugar_beet,isimip_clim,FR300000,FR30,RCP6.0,amb,-9.76949281981443
Sugar_beet,isimip_clim,FR300000,FR30,RCP8.5,elev,20.4892107873614
Sugar_beet,isimip_clim,FR300000,FR30,RCP6.0,elev,18.3621788969884
Sugar_beet,isimip_clim,FR300000,FR30,RCP4.5,elev,16.6954147831971
Sugar_beet,isimip_clim,FR410000,FR41,RCP4.5,amb,-3.81542345143402
Sugar_beet,isimip_clim,FR410000,FR41,RCP6.0,amb,-6.30288192841124
Sugar_beet,isimip_clim,FR410000,FR41,RCP2.6,amb,0.666757047594311
Sugar_beet,isimip_clim,FR410000,FR41,RCP6.0,elev,20.0147584882231
Sugar_beet,isimip_clim,FR410000,FR41,RCP4.5,elev,22.0681007680204
Sugar_beet,isimip_clim,FR410000,FR41,RCP8.5,amb,-14.3235994833202
Sugar_beet,isimip_clim,FR410000,FR41,RCP2.6,elev,17.2824578052955
Sugar_beet,isimip_clim,FR410000,FR41,RCP8.5,elev,29.4536874400576
Sugar_beet,isimip_clim,FR420000,FR42,RCP4.5,elev,20.2991631334034
Sugar_beet,isimip_clim,FR420000,FR42,RCP8.5,amb,-9.36708752689912
Sugar_beet,isimip_clim,FR420000,FR42,RCP2.6,elev,15.0642613647674
Sugar_beet,isimip_clim,FR420000,FR42,RCP2.6,amb,0.0144886978635168
Sugar_beet,isimip_clim,FR420000,FR42,RCP6.0,amb,-4.70818488976821
Sugar_beet,isimip_clim,FR420000,FR42,RCP4.5,amb,-2.48380477730746
Sugar_beet,isimip_clim,FR420000,FR42,RCP8.5,elev,29.2157474110275
Sugar_beet,isimip_clim,FR420000,FR42,RCP6.0,elev,18.6634894860778
Sugar_beet,isimip_clim,FR430000,FR43,RCP2.6,amb,1.09006667930282
Sugar_beet,isimip_clim,FR430000,FR43,RCP6.0,amb,-2.42243857787279
Sugar_beet,isimip_clim,FR430000,FR43,RCP8.5,amb,-7.14704627901085
Sugar_beet,isimip_clim,FR430000,FR43,RCP4.5,elev,19.7349873109468
Sugar_beet,isimip_clim,FR430000,FR43,RCP4.5,amb,-1.7744192119629
Sugar_beet,isimip_clim,FR430000,FR43,RCP2.6,elev,15.8680210143547
Sugar_beet,isimip_clim,FR430000,FR43,RCP8.5,elev,25.3540086482581
Sugar_beet,isimip_clim,FR430000,FR43,RCP6.0,elev,18.2111558883324
Sugar_beet,isimip_clim,FR510000,FR51,RCP2.6,amb,-4.44137150757797
Sugar_beet,isimip_clim,FR510000,FR51,RCP4.5,elev,13.4942238208597
Sugar_beet,isimip_clim,FR510000,FR51,RCP2.6,elev,13.1838306963437
Sugar_beet,isimip_clim,FR510000,FR51,RCP6.0,amb,-7.37138676796711
Sugar_beet,isimip_clim,FR510000,FR51,RCP8.5,amb,-18.9317331709087
Sugar_beet,isimip_clim,FR510000,FR51,RCP4.5,amb,-12.8807079196111
Sugar_beet,isimip_clim,FR510000,FR51,RCP6.0,elev,19.800838040693
Sugar_beet,isimip_clim,FR510000,FR51,RCP8.5,elev,20.5862517684714
Sugar_beet,isimip_clim,FR520000,FR52,RCP2.6,amb,-5.83329160876736
Sugar_beet,isimip_clim,FR520000,FR52,RCP2.6,elev,12.8212258886304
Sugar_beet,isimip_clim,FR520000,FR52,RCP8.5,amb,-24.7668835544326
Sugar_beet,isimip_clim,FR520000,FR52,RCP8.5,elev,16.1302661050175
Sugar_beet,isimip_clim,FR520000,FR52,RCP6.0,elev,18.9324669185643
Sugar_beet,isimip_clim,FR520000,FR52,RCP4.5,elev,10.4609714069613
Sugar_beet,isimip_clim,FR520000,FR52,RCP6.0,amb,-8.89215791070074
Sugar_beet,isimip_clim,FR520000,FR52,RCP4.5,amb,-16.5989815424899
Sugar_beet,isimip_clim,FR530000,FR53,RCP6.0,elev,16.808242701157
Sugar_beet,isimip_clim,FR530000,FR53,RCP6.0,amb,-11.0323444354596
Sugar_beet,isimip_clim,FR530000,FR53,RCP4.5,elev,9.60409833694776
Sugar_beet,isimip_clim,FR530000,FR53,RCP2.6,elev,12.5756101905961
Sugar_beet,isimip_clim,FR530000,FR53,RCP2.6,amb,-5.71588409474046
Sugar_beet,isimip_clim,FR530000,FR53,RCP4.5,amb,-16.9006584806338
Sugar_beet,isimip_clim,FR530000,FR53,RCP8.5,amb,-20.5532797215923
Sugar_beet,isimip_clim,FR530000,FR53,RCP8.5,elev,20.6838887547454
Sugar_beet,isimip_clim,FR620000,FR62,RCP8.5,elev,21.488012579056
Sugar_beet,isimip_clim,FR620000,FR62,RCP4.5,elev,13.7611371566066
Sugar_beet,isimip_clim,FR620000,FR62,RCP6.0,amb,-5.89416982466683
Sugar_beet,isimip_clim,FR620000,FR62,RCP4.5,amb,-11.7605297146871
Sugar_beet,isimip_clim,FR620000,FR62,RCP6.0,elev,18.0328364773147
Sugar_beet,isimip_clim,FR620000,FR62,RCP2.6,amb,-3.5591352214636
Sugar_beet,isimip_clim,FR620000,FR62,RCP8.5,amb,-16.0373228786009
Sugar_beet,isimip_clim,FR620000,FR62,RCP2.6,elev,13.8219989791478
Sugar_beet,isimip_clim,FR630000,FR63,RCP2.6,amb,-6.21636921821317
Sugar_beet,isimip_clim,FR630000,FR63,RCP8.5,elev,22.2181680139117
Sugar_beet,isimip_clim,FR630000,FR63,RCP6.0,elev,18.8839976389668
Sugar_beet,isimip_clim,FR630000,FR63,RCP4.5,elev,13.0264994713065
Sugar_beet,isimip_clim,FR630000,FR63,RCP8.5,amb,-20.7135449277907
Sugar_beet,isimip_clim,FR630000,FR63,RCP6.0,amb,-10.1683303890802
Sugar_beet,isimip_clim,FR630000,FR63,RCP2.6,elev,11.4384207488347
Sugar_beet,isimip_clim,FR630000,FR63,RCP4.5,amb,-15.6473540950947
Sugar_beet,isimip_clim,FR710000,FR71,RCP2.6,amb,2.0839892386792
Sugar_beet,isimip_clim,FR710000,FR71,RCP2.6,elev,15.5100812316773
Sugar_beet,isimip_clim,FR710000,FR71,RCP4.5,amb,-3.19006066939678
Sugar_beet,isimip_clim,FR710000,FR71,RCP6.0,elev,16.6549748376571
Sugar_beet,isimip_clim,FR710000,FR71,RCP4.5,elev,18.036702576176
Sugar_beet,isimip_clim,FR710000,FR71,RCP6.0,amb,-3.80600990356217
Sugar_beet,isimip_clim,FR710000,FR71,RCP8.5,elev,25.5424232173093
Sugar_beet,isimip_clim,FR710000,FR71,RCP8.5,amb,-7.14636214759847
Sugar_beet,isimip_clim,FR720000,FR72,RCP6.0,amb,-7.45198990815332
Sugar_beet,isimip_clim,FR720000,FR72,RCP2.6,elev,13.0671310677826
Sugar_beet,isimip_clim,FR720000,FR72,RCP6.0,elev,19.0802778939011
Sugar_beet,isimip_clim,FR720000,FR72,RCP8.5,amb,-15.7066098930266
Sugar_beet,isimip_clim,FR720000,FR72,RCP4.5,elev,17.95941824201
Sugar_beet,isimip_clim,FR720000,FR72,RCP8.5,elev,25.3442376829771
Sugar_beet,isimip_clim,FR720000,FR72,RCP2.6,amb,-4.57628434895267
Sugar_beet,isimip_clim,FR720000,FR72,RCP4.5,amb,-10.1645070839475
Sugar_beet,isimip_clim,FR810000,FR81,RCP2.6,amb,-6.69280110809276
Sugar_beet,isimip_clim,FR810000,FR81,RCP6.0,amb,-10.8533881332491
Sugar_beet,isimip_clim,FR810000,FR81,RCP8.5,elev,20.5588192056424
Sugar_beet,isimip_clim,FR810000,FR81,RCP4.5,amb,-14.7219840429852
Sugar_beet,isimip_clim,FR810000,FR81,RCP6.0,elev,14.9190988636754
Sugar_beet,isimip_clim,FR810000,FR81,RCP4.5,elev,10.1222542359786
Sugar_beet,isimip_clim,FR810000,FR81,RCP8.5,amb,-18.7008452117428
Sugar_beet,isimip_clim,FR810000,FR81,RCP2.6,elev,9.00278526110585
Sugar_beet,isimip_clim,FR820000,FR82,RCP4.5,amb,-7.89921263401632
Sugar_beet,isimip_clim,FR820000,FR82,RCP2.6,amb,-2.83167745241766
Sugar_beet,isimip_clim,FR820000,FR82,RCP4.5,elev,16.301675489766
Sugar_beet,isimip_clim,FR820000,FR82,RCP6.0,amb,-6.04908453476218
Sugar_beet,isimip_clim,FR820000,FR82,RCP8.5,amb,-11.2405426986365
Sugar_beet,isimip_clim,FR820000,FR82,RCP6.0,elev,18.373642189332
Sugar_beet,isimip_clim,FR820000,FR82,RCP2.6,elev,12.2111979155122
Sugar_beet,isimip_clim,FR820000,FR82,RCP8.5,elev,25.4442992424639
Sugar_beet,isimip_clim,HU100000,HU10,RCP4.5,amb,-0.03125370172556
Sugar_beet,isimip_clim,HU100000,HU10,RCP6.0,amb,3.67656942071204
Sugar_beet,isimip_clim,HU100000,HU10,RCP4.5,elev,37.207251713295
Sugar_beet,isimip_clim,HU100000,HU10,RCP8.5,elev,43.8387634310877
Sugar_beet,isimip_clim,HU100000,HU10,RCP2.6,elev,18.4112946073044
Sugar_beet,isimip_clim,HU100000,HU10,RCP6.0,elev,39.6211505473831
Sugar_beet,isimip_clim,HU100000,HU10,RCP2.6,amb,-3.1333848609145
Sugar_beet,isimip_clim,HU100000,HU10,RCP8.5,amb,-10.691056075415
Sugar_beet,isimip_clim,HU210000,HU21,RCP6.0,elev,35.1506791462238
Sugar_beet,isimip_clim,HU210000,HU21,RCP2.6,elev,16.8284869764906
Sugar_beet,isimip_clim,HU210000,HU21,RCP4.5,elev,30.9446666331989
Sugar_beet,isimip_clim,HU210000,HU21,RCP8.5,elev,39.4001808563531
Sugar_beet,isimip_clim,HU210000,HU21,RCP8.5,amb,-10.2336881786262
Sugar_beet,isimip_clim,HU210000,HU21,RCP4.5,amb,-2.24609578966213
Sugar_beet,isimip_clim,HU210000,HU21,RCP6.0,amb,1.63313058439481
Sugar_beet,isimip_clim,HU210000,HU21,RCP2.6,amb,-3.02946763743468
Sugar_beet,isimip_clim,HU220000,HU22,RCP4.5,elev,29.2069628562007
Sugar_beet,isimip_clim,HU220000,HU22,RCP4.5,amb,-3.3832849279172
Sugar_beet,isimip_clim,HU220000,HU22,RCP2.6,elev,17.2567065628084
Sugar_beet,isimip_clim,HU220000,HU22,RCP2.6,amb,-2.26764718152255
Sugar_beet,isimip_clim,HU220000,HU22,RCP8.5,amb,-9.14286085149518
Sugar_beet,isimip_clim,HU220000,HU22,RCP8.5,elev,39.0772317329915
Sugar_beet,isimip_clim,HU220000,HU22,RCP6.0,elev,31.669418728939
Sugar_beet,isimip_clim,HU220000,HU22,RCP6.0,amb,0.0592932481329658
Sugar_beet,isimip_clim,HU230000,HU23,RCP8.5,elev,40.26192543745
Sugar_beet,isimip_clim,HU230000,HU23,RCP2.6,amb,-8.97844933205885
Sugar_beet,isimip_clim,HU230000,HU23,RCP4.5,elev,34.3818572224622
Sugar_beet,isimip_clim,HU230000,HU23,RCP6.0,elev,38.4923448936341
Sugar_beet,isimip_clim,HU230000,HU23,RCP4.5,amb,-1.44260733400638
Sugar_beet,isimip_clim,HU230000,HU23,RCP8.5,amb,-14.0708015486134
Sugar_beet,isimip_clim,HU230000,HU23,RCP2.6,elev,12.2332974022814
Sugar_beet,isimip_clim,HU230000,HU23,RCP6.0,amb,4.72976801171054
Sugar_beet,isimip_clim,HU310000,HU31,RCP4.5,amb,2.39283447683083
Sugar_beet,isimip_clim,HU310000,HU31,RCP8.5,amb,-9.41798014946437
Sugar_beet,isimip_clim,HU310000,HU31,RCP2.6,amb,-1.79427009313582
Sugar_beet,isimip_clim,HU310000,HU31,RCP2.6,elev,19.438106600355
Sugar_beet,isimip_clim,HU310000,HU31,RCP4.5,elev,37.1507118649625
Sugar_beet,isimip_clim,HU310000,HU31,RCP8.5,elev,41.6097668779293
Sugar_beet,isimip_clim,HU310000,HU31,RCP6.0,amb,0.190747331714954
Sugar_beet,isimip_clim,HU310000,HU31,RCP6.0,elev,31.6281635016173
Sugar_beet,isimip_clim,HU320000,HU32,RCP2.6,amb,-4.32732427947947
Sugar_beet,isimip_clim,HU320000,HU32,RCP6.0,amb,0.0313825333282491
Sugar_beet,isimip_clim,HU320000,HU32,RCP4.5,amb,3.20632396422028
Sugar_beet,isimip_clim,HU320000,HU32,RCP6.0,elev,37.6245213848002
Sugar_beet,isimip_clim,HU320000,HU32,RCP2.6,elev,18.6200805573913
Sugar_beet,isimip_clim,HU320000,HU32,RCP8.5,elev,46.40278532535
Sugar_beet,isimip_clim,HU320000,HU32,RCP4.5,elev,42.9155606252282
Sugar_beet,isimip_clim,HU320000,HU32,RCP8.5,amb,-11.6835121397191
Sugar_beet,isimip_clim,HU330000,HU33,RCP8.5,amb,-14.7886597566882
Sugar_beet,isimip_clim,HU330000,HU33,RCP6.0,elev,43.3583184359525
Sugar_beet,isimip_clim,HU330000,HU33,RCP2.6,elev,16.5666267296969
Sugar_beet,isimip_clim,HU330000,HU33,RCP8.5,elev,42.3406963679174
Sugar_beet,isimip_clim,HU330000,HU33,RCP2.6,amb,-6.05544422008768
Sugar_beet,isimip_clim,HU330000,HU33,RCP4.5,elev,40.7201930352637
Sugar_beet,isimip_clim,HU330000,HU33,RCP6.0,amb,3.9370335965529
Sugar_beet,isimip_clim,HU330000,HU33,RCP4.5,amb,1.18425161354651
Sugar_beet,isimip_clim,IR010000,IE01,RCP2.6,elev,19.2267381134823
Sugar_beet,isimip_clim,IR010000,IE01,RCP4.5,amb,-1.87876231262697
Sugar_beet,isimip_clim,IR010000,IE01,RCP8.5,amb,-7.55573540788044
Sugar_beet,isimip_clim,IR010000,IE01,RCP8.5,elev,29.1525815037471
Sugar_beet,isimip_clim,IR010000,IE01,RCP6.0,amb,-0.740378889868703
Sugar_beet,isimip_clim,IR010000,IE01,RCP4.5,elev,22.8910897198167
Sugar_beet,isimip_clim,IR010000,IE01,RCP6.0,elev,24.8270607276758
Sugar_beet,isimip_clim,IR010000,IE01,RCP2.6,amb,3.05787093115588
Sugar_beet,isimip_clim,IR020000,IE02,RCP6.0,amb,-0.877943172732967
Sugar_beet,isimip_clim,IR020000,IE02,RCP2.6,amb,2.66689941224017
Sugar_beet,isimip_clim,IR020000,IE02,RCP8.5,elev,26.4282247568717
Sugar_beet,isimip_clim,IR020000,IE02,RCP2.6,elev,18.3951838088101
Sugar_beet,isimip_clim,IR020000,IE02,RCP8.5,amb,-9.56275120905311
Sugar_beet,isimip_clim,IR020000,IE02,RCP4.5,elev,19.8862210195245
Sugar_beet,isimip_clim,IR020000,IE02,RCP4.5,amb,-1.96378830689599
Sugar_beet,isimip_clim,IR020000,IE02,RCP6.0,elev,23.1694813740976
Sugar_beet,isimip_clim,IT110000,ITC1,RCP8.5,amb,-4.56945618423126
Sugar_beet,isimip_clim,IT110000,ITC1,RCP4.5,elev,19.664408975192
Sugar_beet,isimip_clim,IT110000,ITC1,RCP6.0,amb,-2.00768185904445
Sugar_beet,isimip_clim,IT110000,ITC1,RCP4.5,amb,-1.78787140117692
Sugar_beet,isimip_clim,IT110000,ITC1,RCP8.5,elev,27.7102649968251
Sugar_beet,isimip_clim,IT110000,ITC1,RCP6.0,elev,18.6848102979971
Sugar_beet,isimip_clim,IT110000,ITC1,RCP2.6,elev,13.3945409247739
Sugar_beet,isimip_clim,IT110000,ITC1,RCP2.6,amb,-0.186721873618652
Sugar_beet,isimip_clim,IT120000,ITC2,RCP6.0,amb,15.4723036899304
Sugar_beet,isimip_clim,IT120000,ITC2,RCP8.5,elev,76.3804594186609
Sugar_beet,isimip_clim,IT120000,ITC2,RCP6.0,elev,67.4454329480118
Sugar_beet,isimip_clim,IT120000,ITC2,RCP4.5,elev,58.5830206515556
Sugar_beet,isimip_clim,IT120000,ITC2,RCP4.5,amb,5.29401996969668
Sugar_beet,isimip_clim,IT120000,ITC2,RCP8.5,amb,3.17883745194738
Sugar_beet,isimip_clim,IT120000,ITC2,RCP2.6,amb,19.0532410502709
Sugar_beet,isimip_clim,IT120000,ITC2,RCP2.6,elev,53.8598108143316
Sugar_beet,isimip_clim,IT130000,ITC3,RCP6.0,amb,-8.88046964899184
Sugar_beet,isimip_clim,IT130000,ITC3,RCP2.6,amb,-7.07499456282337
Sugar_beet,isimip_clim,IT130000,ITC3,RCP6.0,elev,17.9719334071777
Sugar_beet,isimip_clim,IT130000,ITC3,RCP4.5,elev,17.4444666035259
Sugar_beet,isimip_clim,IT130000,ITC3,RCP8.5,amb,-17.3269482676046
Sugar_beet,isimip_clim,IT130000,ITC3,RCP8.5,elev,23.391443207526
Sugar_beet,isimip_clim,IT130000,ITC3,RCP4.5,amb,-10.759957173792
Sugar_beet,isimip_clim,IT130000,ITC3,RCP2.6,elev,9.2732567125057
Sugar_beet,isimip_clim,IT200000,ITC4,RCP4.5,elev,19.7296431166661
Sugar_beet,isimip_clim,IT200000,ITC4,RCP8.5,elev,28.7170696944262
Sugar_beet,isimip_clim,IT200000,ITC4,RCP6.0,amb,-0.911451412860307
Sugar_beet,isimip_clim,IT200000,ITC4,RCP4.5,amb,0.0756369278466406
Sugar_beet,isimip_clim,IT200000,ITC4,RCP6.0,elev,18.7205244141948
Sugar_beet,isimip_clim,IT200000,ITC4,RCP2.6,amb,1.21847181130204
Sugar_beet,isimip_clim,IT200000,ITC4,RCP2.6,elev,14.0907553648311
Sugar_beet,isimip_clim,IT200000,ITC4,RCP8.5,amb,-1.73644866792305
Sugar_beet,isimip_clim,IT310000,ITD1,RCP8.5,elev,137.882940056276
Sugar_beet,isimip_clim,IT310000,ITD1,RCP6.0,amb,16.265947811626
Sugar_beet,isimip_clim,IT310000,ITD1,RCP6.0,elev,121.293095176791
Sugar_beet,isimip_clim,IT310000,ITD1,RCP4.5,elev,106.569310220533
Sugar_beet,isimip_clim,IT310000,ITD1,RCP8.5,amb,-5.08547613409023
Sugar_beet,isimip_clim,IT310000,ITD1,RCP2.6,amb,20.9185231787464
Sugar_beet,isimip_clim,IT310000,ITD1,RCP2.6,elev,88.1164520580249
Sugar_beet,isimip_clim,IT310000,ITD1,RCP4.5,amb,8.29789950552317
Sugar_beet,isimip_clim,IT310000,ITD2,RCP6.0,elev,23.1323401107932
Sugar_beet,isimip_clim,IT310000,ITD2,RCP6.0,amb,0.224105113310767
Sugar_beet,isimip_clim,IT310000,ITD2,RCP2.6,amb,3.50243920728991
Sugar_beet,isimip_clim,IT310000,ITD2,RCP4.5,amb,-1.68386088332704
Sugar_beet,isimip_clim,IT310000,ITD2,RCP8.5,elev,31.5965488181829
Sugar_beet,isimip_clim,IT310000,ITD2,RCP2.6,elev,19.8543524885993
Sugar_beet,isimip_clim,IT310000,ITD2,RCP4.5,elev,23.6218505487516
Sugar_beet,isimip_clim,IT310000,ITD2,RCP8.5,amb,-8.51916824151553
Sugar_beet,isimip_clim,IT320000,ITD3,RCP4.5,amb,-1.80789997504062
Sugar_beet,isimip_clim,IT320000,ITD3,RCP2.6,elev,16.5173811451478
Sugar_beet,isimip_clim,IT320000,ITD3,RCP8.5,amb,-4.60019246182064
Sugar_beet,isimip_clim,IT320000,ITD3,RCP4.5,elev,20.9868023550814
Sugar_beet,isimip_clim,IT320000,ITD3,RCP6.0,amb,-0.620872506956086
Sugar_beet,isimip_clim,IT320000,ITD3,RCP2.6,amb,1.51769153435974
Sugar_beet,isimip_clim,IT320000,ITD3,RCP6.0,elev,21.7655030123677
Sugar_beet,isimip_clim,IT320000,ITD3,RCP8.5,elev,30.7669928407747
Sugar_beet,isimip_clim,IT330000,ITD4,RCP6.0,elev,17.1044146431956
Sugar_beet,isimip_clim,IT330000,ITD4,RCP2.6,amb,2.9275201944969
Sugar_beet,isimip_clim,IT330000,ITD4,RCP4.5,amb,0.267765718690484
Sugar_beet,isimip_clim,IT330000,ITD4,RCP6.0,amb,0.462803512503178
Sugar_beet,isimip_clim,IT330000,ITD4,RCP2.6,elev,14.3218137546276
Sugar_beet,isimip_clim,IT330000,ITD4,RCP4.5,elev,17.8859936250549
Sugar_beet,isimip_clim,IT330000,ITD4,RCP8.5,elev,25.2160978264614
Sugar_beet,isimip_clim,IT330000,ITD4,RCP8.5,amb,-1.88770431686971
Sugar_beet,isimip_clim,IT400000,ITD5,RCP6.0,amb,-2.17264523011898
Sugar_beet,isimip_clim,IT400000,ITD5,RCP2.6,elev,13.5467051466535
Sugar_beet,isimip_clim,IT400000,ITD5,RCP6.0,elev,21.4258264561028
Sugar_beet,isimip_clim,IT400000,ITD5,RCP4.5,elev,20.8060139980725
Sugar_beet,isimip_clim,IT400000,ITD5,RCP8.5,amb,-4.37807455497617
Sugar_beet,isimip_clim,IT400000,ITD5,RCP2.6,amb,-1.11870170407884
Sugar_beet,isimip_clim,IT400000,ITD5,RCP8.5,elev,31.3514760086528
Sugar_beet,isimip_clim,IT400000,ITD5,RCP4.5,amb,-2.72039060147358
Sugar_beet,isimip_clim,IT510000,ITE1,RCP2.6,elev,12.5167131002908
Sugar_beet,isimip_clim,IT510000,ITE1,RCP4.5,amb,-10.2601228166654
Sugar_beet,isimip_clim,IT510000,ITE1,RCP2.6,amb,-5.49471934755407
Sugar_beet,isimip_clim,IT510000,ITE1,RCP4.5,elev,18.2117515500364
Sugar_beet,isimip_clim,IT510000,ITE1,RCP8.5,amb,-13.8892546619928
Sugar_beet,isimip_clim,IT510000,ITE1,RCP6.0,amb,-8.05038780907844
Sugar_beet,isimip_clim,IT510000,ITE1,RCP6.0,elev,19.2980952163433
Sugar_beet,isimip_clim,IT510000,ITE1,RCP8.5,elev,28.5704245860603
Sugar_beet,isimip_clim,IT520000,ITE2,RCP2.6,amb,-8.93595308155946
Sugar_beet,isimip_clim,IT520000,ITE2,RCP6.0,elev,20.836908357952
Sugar_beet,isimip_clim,IT520000,ITE2,RCP2.6,elev,9.04682464466755
Sugar_beet,isimip_clim,IT520000,ITE2,RCP4.5,amb,-11.7271681033753
Sugar_beet,isimip_clim,IT520000,ITE2,RCP6.0,amb,-8.59452187710193
Sugar_beet,isimip_clim,IT520000,ITE2,RCP8.5,elev,23.2424905528119
Sugar_beet,isimip_clim,IT520000,ITE2,RCP8.5,amb,-18.9865430490942
Sugar_beet,isimip_clim,IT520000,ITE2,RCP4.5,elev,17.7691611012822
Sugar_beet,isimip_clim,IT530000,ITE3,RCP8.5,amb,-17.0037684405267
Sugar_beet,isimip_clim,IT530000,ITE3,RCP4.5,amb,-9.76974424594391
Sugar_beet,isimip_clim,IT530000,ITE3,RCP2.6,elev,9.92539071506398
Sugar_beet,isimip_clim,IT530000,ITE3,RCP2.6,amb,-7.37938913469245
Sugar_beet,isimip_clim,IT530000,ITE3,RCP6.0,elev,21.4429872252907
